178,35399999,85966,49861,12524,39965,84155,23069,25976,83492,35749
179,35599999,85519,49851,12523,40043,83240,24138,25485,83714,35896
180,35799999,85433,51226,11313,40755,82608,24253,24188,84123,36960
181,35999998,84512,53828,10191,41578,83766,22403,22650,82651,40354
182,36200002,82696,56218,10217,40709,87733,19379,22902,78081,44925
183,36400002,80949,57364,11097,36957,93278,17560,26197,71936,47616
184,36600001,80062,57705,11630,31260,97616,18715,31433,67369,46423
185,36800001,79785,58466,11094,25982,98863,22375,36099,66271,42267
186,37000001,79230,60189,9968,22784,97475,26558,38603,67867,37749
187,37200000,77957,62172,9272,21481,95223,29850,39344,70164,34454
188,37400000,76467,63363,9378,20942,93189,32387,39555,72245,31933
189,37600000,75622,63562,9653,20621,91148,34886,39594,74742,29185
190,37799999,75729,63610,9197,20862,88714,37272,38725,78283,26477
191,37999999,76279,64493,7779,21884,86448,38668,36377,82158,25237
192,38199999,76491,66430,5992,23008,85462,38594,33114,84839,26373
193,38400002,75990,68837,4608,23172,86152,37692,30141,85569,29218
194,38600002,74966,71004,3905,21995,87747,37107,28103,85019,32284
195,38800001,73835,72678,3575,20033,89167,37391,26651,84383,34724
196,39000001,72846,74104,3129,18023,90015,38277,25102,84202,36784
197,39200001,71956,75679,2330,16171,90538,39392,23202,84249,39025
198,39400000,70939,77640,1321,14304,90857,40815,21100,84260,41544
199,39600000,69565,79960,464,12467,90634,42819,18869,84364,44094
200,39800000,67747,82422,74,11046,89537,45314,16363,84741,46636
201,39999999,65594,84772,217,10305,87740,47839,13536,85197,49419
202,40199999,63322,86913,702,10087,85722,50055,10640,85332,52598
203,40399999,61037,88967,1296,10112,83721,51977,7949,84965,56065
204,40600002,58618,91093,1988,10409,81671,53624,5471,84144,59773
205,40800002,55866,93210,3022,11195,79691,54685,3127,82715,63965
206,41000001,52807,94949,4621,12335,78360,54786,1197,80193,68823
207,41200001,49796,95977,6661,13178,78263,54062,328,76254,73959
208,41400001,47254,96375,8686,13053,79343,53241,983,71248,78508
209,41600000,45274,96630,10301,11863,80888,53070,2985,66015,81814
210,41800000,43537,97205,11538,10031,82152,53792,5749,61200,83860
211,42000000,41631,98126,12801,7978,82807,55271,8882,56931,84915
212,42199999,39428,99027,14458,5853,82741,57463,12375,53212,84936
213,42399999,37134,99540,16521,3828,81678,60483,16177,50375,83607
214,42599999,35030,99583,18722,2408,79314,64157,19816,48890,80993
215,42800002,33237,99298,20806,2165,75844,67758,22660,48732,77889
216,43000002,31734,98816,22694,3164,72116,70426,24503,49182,75322
217,43200001,30492,98194,24394,4818,69066,71850,25737,49396,73753
218,43400001,29513,97512,25881,6402,67067,72373,26885,49034,72943
219,43600001,28754,96916,27125,7584,65934,72474,28134,48237,72526
220,43800000,28103,96499,28173,8356,65451,72332,29416,47119,72446
221,44000000,27473,96210,29135,8623,65595,72033,30800,45598,72707
222,44200000,26852,95962,30062,8136,66178,71984,32513,43785,72920
223,44399999,26233,95774,30930,6934,66517,72806,34534,42280,72464
224,44599999,25518,95721,31763,5614,65794,74724,36369,41790,71136
225,44799999,24600,95739,32700,4942,63776,77259,37429,42460,69444
226,45000002,23549,95575,33849,5182,60994,79696,37583,43780,68076
227,45200002,22624,95057,35091,5991,58095,81780,37156,45227,67234
228,45400001,22026,94371,36137,7006,55189,83750,36376,46793,66699
229,45600001,21630,93961,36836,8336,51991,85727,35031,48694,66498
230,45800001,21045,94090,37407,10335,48511,87314,32823,50702,67191
231,46000000,19979,94549,38283,12997,45303,87967,29951,52047,69317
232,46200000,18498,94853,39725,15826,42960,87611,27111,52096,72724
233,46400000,16928,94683,41617,18332,41548,86675,24893,50908,76681
234,46599999,15529,94095,43647,20437,40754,85534,23368,48969,80629
235,46799999,14339,93328,45601,22234,40471,84200,22379,46499,84541
236,46999999,13284,92540,47442,23504,40892,82700,22059,43333,88440
237,47200002,12312,91794,49183,23789,41946,81552,22785,39512,91830
238,47400002,11381,91173,50826,23015,42890,81529,24619,35681,93936
239,47600001,10373,90754,52442,21818,42775,82906,27025,32648,94495
240,47800001,9160,90458,54202,21063,41247,85168,29329,30653,94021
241,48000001,7764,90053,56227,21157,38661,87590,31296,29329,93173
242,48200000,6333,89403,58447,22060,35400,89867,33042,28374,92147
243,48400000,4933,88596,60734,23899,31472,91887,34482,27854,90982
244,48600000,3457,87685,63174,27117,27096,93034,35258,27604,90271
245,48799999,1890,86356,66028,31690,23445,92229,35463,26603,91001
246,48999999,633,84096,69282,36378,22202,89080,36176,23543,93363
247,49199999,320,80885,72330,39287,23998,84795,38795,18250,96001
248,49400002,1149,77579,74368,39450,27499,81513,43676,12233,96946
249,49600002,2460,75288,75246,37690,30432,80525,49696,7431,95393
250,49800001,3208,74244,75804,35679,31537,81391,55412,4498,92201
251,50000001,2984,73439,77117,34287,31194,82969,60471,2700,88453
252,50200001,2451,71629,79373,33228,30071,85006,65486,1568,83943
253,50400000,2607,68675,81663,32378,27675,88156,70498,2073,77685
254,50600000,3656,65661,83029,32889,22907,92358,74101,5544,69969
255,50800000,4818,63566,83600,36342,16074,95758,74649,11472,63225
256,50999999,5346,62032,84447,42727,9724,95934,72318,17053,60161
257,51199999,5565,59750,86247,49727,6823,92305,69445,19481,61043
258,51399999,6628,56102,88318,54495,8075,86920,68469,18581,63323
259,51600002,9171,52136,89249,56078,11392,82572,69671,16746,64228
260,51800002,12420,49607,88480,55846,14125,80328,71294,16240,63364
261,52000002,14838,49106,87033,55574,15451,79218,71811,17021,62388
262,52200001,15658,49383,86504,55593,16247,78190,71580,17579,62332
263,52400001,15606,48671,87416,55138,16983,77702,71944,17513,62036
264,52600001,16019,46507,88765,54200,16518,78960,73040,18499,59671
265,52800000,17411,44055,89230,54311,13420,81859,73154,22326,55443
266,53000000,19063,42663,88615,57118,8116,84348,70518,28401,52051
267,53200000,19996,42385,87953,62437,3113,84180,65438,33808,52174
268,53399999,20108,42084,88263,68165,853,81045,60214,35953,55861
269,53599999,20198,40846,89448,72179,1648,76656,56979,34773,60748
270,53800002,20977,38987,90526,74049,3917,72847,55968,32161,64634
271,54000002,22252,37588,90801,74768,6158,70001,56008,29602,67327
272,54200002,23183,37213,90603,75191,8208,67438,56316,26905,69871
273,54400001,23211,37304,90859,75194,10563,64892,57341,23253,72522
274,54600001,22609,36793,92083,74382,13016,63076,59849,18888,74101
275,54800001,22157,35153,93909,73126,14515,62734,63644,15241,73354
276,55000000,22417,32757,95532,72488,14321,63575,67573,13486,70453
277,55200000,23363,30363,96462,73172,12875,64468,70660,13390,66820
278,55400000,24600,28416,96842,74891,11307,64555,72925,13779,63681
279,55599999,25786,26816,97161,76867,10309,63864,75016,13817,61142
280,55799999,26861,25180,97777,78694,9780,62819,77348,13541,58653
281,56000002,28001,23204,98670,80487,9472,61502,79843,13296,55939
282,56200002,29442,20832,99528,82327,9578,59645,82344,13091,53191
283,56400002,31325,18239,99998,83911,10489,57195,84940,12716,50550
284,56600001,33594,15692,99921,84875,12197,54550,87754,12241,47815
285,56800001,36044,13361,99421,85243,14245,52158,90624,12059,44739
286,57000001,38503,11192,98750,85317,16259,50118,93243,12460,41349
287,57200000,41015,9008,98017,85191,18237,48359,95514,13432,37753
288,57400000,43783,6787,97047,84661,20185,47072,97546,15002,33800
289,57600000,46882,4824,95567,83691,21674,46663,99225,17552,29228
290,57799999,50052,3514,93569,82789,22059,47196,99998,21508,24217
291,57999999,52845,2939,91427,82693,21157,48088,99285,26736,19545
292,58200002,55025,2714,89613,83719,19533,48506,97060,32464,16022
293,58400002,56793,2310,88257,85561,18012,48010,93860,37886,13876
294,58600002,58577,1532,87045,87730,17080,46665,90221,42696,12847
295,58800001,60625,651,85547,89985,16870,44594,86283,46908,12817
296,59000001,62827,78,83621,92203,17579,41716,82046,50311,14040
297,59200001,64892,0,81471,93985,19545,38070,77855,52417,16628
298,59400000,66639,319,79386,94715,22778,34230,74375,53034,19986
299,59600000,68059,880,77504,94106,26602,31104,72017,52686,23046
300,59800000,69196,1602,75826,92563,30012,29245,70569,52269,25084
301,59999999,70059,2420,74358,90847,32402,28490,69485,52330,26140
302,60199999,70676,3197,73137,89457,33818,28327,68439,52846,26618
303,60400002,71150,3801,72143,88475,34524,28453,67446,53642,26692
304,60600002,71597,4229,71269,87941,34599,28790,66501,54758,26337
305,60800002,72060,4570,70431,88092,34125,29045,65379,56206,25806
306,61000001,72544,4846,69630,89048,33628,28600,63949,57550,25725
307,61200001,73120,4975,68869,90390,33966,27025,62539,58048,26519
308,61400001,73919,4954,68038,91331,35630,24579,61755,57328,27906
309,61600000,74947,4990,66990,91383,38304,21990,61900,55748,29173
310,61800000,75992,5323,65756,90722,41276,19727,62733,53932,29918
311,62000000,76793,5902,64594,89777,44221,17680,63911,52091,30281
312,62199999,77350,6334,63742,88605,47350,15626,65487,50027,30386
313,62399999,77988,6253,63111,86863,50816,13802,67791,47780,29828
314,62600002,79068,5710,62301,84383,54216,12785,70814,45997,27973
315,62799998,80642,5155,60961,81532,56887,12850,73968,45452,24715
316,63000002,82428,5011,59087,78873,58568,13685,76545,46326,20674
317,63199998,84104,5349,56965,76633,59510,14820,78293,48192,16561
318,63400001,85547,5962,54872,74724,59946,16121,79355,50674,12577
319,63600005,86810,6653,52898,73237,59746,17624,79734,53834,8642
320,63800000,87951,7342,51037,72609,58825,18981,79090,57765,5063
321,64000004,88999,7965,49290,73119,57706,19425,77206,62003,2602
322,64200000,90042,8426,47623,74352,57365,18441,74451,65694,1759
323,64400003,91221,8740,45891,75426,58415,16312,71552,68346,2230
324,64599999,92576,9105,43934,75735,60681,13794,68946,70173,3292
325,64800003,93985,9715,41756,75220,63701,11370,66600,71567,4556
326,64999998,95333,10548,39497,73864,67358,9145,64504,72551,5997
327,65200002,96686,11487,37159,71273,71610,7521,62998,73105,7238
328,65399998,98139,12706,34503,67191,75632,7512,62255,73947,7310
329,65600001,99447,14711,31392,62432,77774,9892,61533,76424,5607
330,65800005,99998,17761,28236,58821,76884,14001,59404,81219,2982
331,66000001,99374,21275,25860,57803,73664,17825,55047,87319,1397
332,66200004,97957,24099,24713,59133,70298,19602,49154,92706,2207
333,66400000,96775,25602,24254,61230,68564,19214,43252,96171,5029
334,66600003,96553,26425,23349,62826,68558,17763,38139,98114,8637
335,66799999,96964,27898,21423,63909,69494,15910,33385,99308,12741
336,67000003,96989,30625,19081,64845,71414,13173,28573,99272,18267
337,67199999,96076,33833,17421,64928,75405,9175,24644,96563,25562
338,67400002,94745,36319,16738,62510,81827,5193,23392,90904,32829
339,67599998,93909,37944,16159,56881,88795,3728,25401,84489,37123
340,67800001,93653,39850,14711,49678,93151,6197,28905,80491,37157
341,68000005,92984,43068,12604,43873,93218,11336,31174,80142,34722
342,68200001,90935,47096,11168,41242,90295,16285,31057,81700,32897
343,68400004,87804,50209,11407,41062,87175,19219,29801,82521,33018
344,68600000,85033,51258,12792,41425,85429,20568,29271,81816,33887
345,68800003,83794,50938,13728,41431,84566,21608,29754,80876,33975
346,68999999,83833,51077,13196,41662,83746,22422,29984,80723,33744
347,69200003,83845,52712,11760,42568,83602,21828,29211,80284,35132
348,69399999,82914,55131,10828,43069,85735,19304,28626,77481,38834
349,69600002,81393,56845,11072,41306,90500,16348,30260,71952,42819
350,69799998,80319,57293,11777,36716,95932,15424,34629,66048,44037
351,70000001,80153,57339,11759,30903,99265,17634,39929,62811,41410
352,70200005,80309,58147,10698,26232,99369,21798,43708,63232,36712
353,70400001,79911,59837,9395,23777,97368,25881,45046,65834,32498
354,70600004,78819,61454,8776,22866,95013,28960,44842,68740,29666
355,70800000,77741,62137,8864,22433,92927,31514,44207,71584,27354
356,71000003,77429,62085,8826,22286,90671,34090,43091,75176,24854
357,71199999,77893,62315,7915,22868,88119,36249,40684,79732,22934
358,71400003,78444,63624,6211,24130,86133,37104,36795,84090,23032
359,71599999,78379,65914,4459,25147,85707,36542,32369,86793,25525
360,71800002,77531,68463,3321,24978,86813,35514,28592,87560,29272
361,71999998,76225,70663,2855,23582,88428,35087,25807,87379,32815
362,72200001,74867,72441,2630,21678,89617,35522,23489,87315,35655
363,72400005,73622,74122,2198,19858,90253,36433,21079,87595,38229
364,72600001,72385,76066,1443,18134,90631,37580,18523,87883,40968
365,72800004,70922,78411,601,16342,90718,39173,16013,88032,43790
366,73000000,69055,81047,40,14659,90120,41400,13545,88240,46471
367,73200003,66772,83714,0,13486,88663,44001,10959,88575,49102
368,73399999,64250,86186,443,12948,86699,46482,8305,88722,51967
369,73600003,61698,88439,1130,12787,84689,48621,5875,88315,55139
370,73799999,59155,90636,1876,12797,82749,50481,3850,87291,58495
371,74000002,56450,92881,2764,13116,80808,51985,2142,85695,62095
372,74199998,53429,94980,4072,13907,79136,52746,723,83272,66228
373,74400001,50236,96527,5930,14851,78375,52517,0,79549,70926
374,74600005,47297,97298,8079,15220,78926,51671,598,74433,75590
375,74800001,44958,97536,10027,14503,80454,51032,2754,68535,79343
376,75000004,43162,97781,11497,12830,82134,51216,6057,62740,81739
377,75200000,41510,98381,12673,10699,83328,52294,9888,57549,82940
378,75400003,39652,99204,13999,8450,83821,54108,13962,53002,83180
379,75599999,37581,99838,15744,6202,83474,56682,18285,49196,82304
380,75800003,35559,99998,17801,4232,81962,60080,22654,46574,80072
381,75999999,33822,99707,19874,3130,79102,63924,26462,45503,76820
382,76200002,32423,99130,21767,3355,75342,67354,29147,45699,73537
383,76399998,31316,98378,23450,4727,71662,69625,30715,46307,71150
384,76600001,30476,97508,24933,6530,68868,70670,31674,46591,69863
385,76800005,29886,96637,26184,8123,67115,70955,32474,46404,69315
386,77000001,29464,95918,27197,9307,66149,70887,33197,45920,69217
387,77200004,29082,95406,28058,10076,65823,70580,33808,45166,69573
388,77400000,28666,95027,28875,10248,66112,70210,34484,44055,70264
389,77600003,28209,94723,29675,9605,66666,70317,35455,42841,70744
390,77799999,27667,94555,30440,8367,66677,71471,36571,42220,70432
391,78000003,26916,94575,31239,7260,65448,73661,37276,42751,69354
392,78199999,25889,94641,32228,6946,63028,76245,37121,44304,68148
393,78400002,24731,94487,33456,7459,60084,78596,36198,46250,67379
394,78599998,23727,94036,34724,8377,57133,80651,34898,48190,67047
395,78800001,22993,93586,35744,9474,54100,82675,33332,50238,66935
396,79000005,22301,93565,36476,11007,50730,84616,31211,52506,67254
397,79200001,21263,94080,37240,13272,47232,85946,28373,54537,68643
398,79400004,19706,94773,38448,16076,44260,86222,25231,55507,71451
399,79600000,17829,95160,40229,18853,42263,85577,22530,54989,75265
400,79800004,15983,95035,42362,21229,41125,84498,20701,53266,79315
401,79999999,14373,94540,44533,23234,40539,83251,19671,50813,83215
402,80200003,12988,93901,46586,24888,40524,81795,19328,47712,87031
403,80399999,11763,93229,48511,25841,41257,80304,19909,43807,90644
404,80600002,10666,92581,50312,25683,42446,79455,21732,39357,93398
405,80799998,9638,92049,51999,24580,43189,79940,24625,35167,94617
406,81000002,8541,91677,53679,23332,42662,81754,27897,31940,94335
407,81200005,7283,91320,55532,22711,40787,84213,30945,29683,93232
408,81400001,5938,90752,57621,22933,38021,86686,33665,27987,91868
409,81600004,4647,89920,59830,23956,34617,88992,36131,26698,90333
410,81800000,3403,88950,62081,26056,30551,90908,38096,25917,88812
411,82000004,2079,87801,64552,29648,26311,91586,39226,25232,88134
412,82200000,770,86045,67475,34344,23364,90019,39911,23407,89182
413,82400003,0,83255,70649,38555,23218,86307,41457,19368,91649
414,82599999,330,79710,73324,40522,25856,82132,45044,13539,93790
415,82800002,1675,76472,74825,39865,29422,79553,50496,7789,93849
416,82999998,3141,74479,75353,37873,31781,79291,56400,3773,91622
417,83200002,3779,73524,75955,36102,32260,80485,61576,1578,88257
418,83400005,3542,72360,77520,34969,31548,82161,66120,332,84497
419,83600001,3326,70001,79824,34050,30018,84476,70658,0,79695
420,83800004,3963,66793,81788,33593,26809,88054,74773,1880,73053
421,84000000,5275,63972,82739,35081,21075,92253,76774,6883,65607
422,84200004,6340,62150,83217,39771,13919,94783,75459,13611,60193
423,84400000,6695,60519,84333,46827,8348,93588,71850,18891,58937
424,84600003,7044,57806,86352,53459,6826,89021,68651,20567,61025
425,84799999,8530,53932,88201,57231,9028,83682,67777,19479,63449
